Zipcode,Income,Income per Capita,Population,Population White,Population Black,Population American Indian,Population Asian,Population Hawaiian,Population 2 or more Races,Population Hispanic,Education High School,Education GED,Education Associates,Education Bachelors,Education Masters,Education Professional,Education Doctorate,Age,Median Male Age,Median Female Age
01434,54318.0,15055.0,1716.0,1154.0,357.0,24.0,57.0,0.0,73.0,235.0,141.0,343.0,110.0,308.0,75.0,39.0,0.0,43.0,43.6,40.2
01436,77083.0,28266.0,3823.0,3760.0,4.0,0.0,0.0,0.0,32.0,27.0,890.0,151.0,280.0,256.0,157.0,0.0,65.0,40.8,45.3,35.2
01438,70028.0,27062.0,635.0,634.0,1.0,0.0,0.0,0.0,0.0,0.0,213.0,0.0,91.0,1.0,45.0,0.0,0.0,48.4,49.0,48.4
01440,46410.0,24680.0,20334.0,18747.0,391.0,59.0,169.0,0.0,548.0,1414.0,4264.0,980.0,1559.0,1569.0,786.0,109.0,49.0,39.8,37.4,41.9
01450,117500.0,50656.0,11182.0,10399.0,53.0,6.0,525.0,0.0,188.0,168.0,1091.0,52.0,412.0,2907.0,1486.0,261.0,252.0,45.1,44.4,45.5
01451,140192.0,64234.0,4629.0,4271.0,108.0,8.0,153.0,0.0,82.0,91.0,254.0,26.0,139.0,1191.0,906.0,198.0,245.0,47.6,49.1,46.6
01452,84803.0,34042.0,4537.0,4359.0,131.0,0.0,18.0,0.0,29.0,84.0,944.0,88.0,338.0,510.0,257.0,48.0,28.0,44.5,45.6,43.6
01453,56577.0,29527.0,41336.0,34961.0,1815.0,58.0,1037.0,0.0,1098.0,6798.0,7869.0,1271.0,2525.0,5416.0,2250.0,231.0,263.0,40.8,40.5,41.1
01460,108704.0,49488.0,9538.0,8587.0,56.0,10.0,591.0,0.0,294.0,65.0,1133.0,136.0,507.0,2205.0,1298.0,116.0,288.0,45.2,44.0,47.1
01462,89706.0,40771.0,11087.0,10271.0,278.0,0.0,243.0,0.0,225.0,548.0,1952.0,212.0,805.0,1826.0,864.0,141.0,46.0,45.7,46.0,45.3
01463,84980.0,37824.0,12031.0,11394.0,137.0,0.0,206.0,0.0,243.0,277.0,1917.0,172.0,784.0,1918.0,897.0,117.0,91.0,43.5,42.0,44.2
01464,68864.0,29748.0,7433.0,5255.0,685.0,3.0,276.0,15.0,623.0,1032.0,1481.0,713.0,279.0,1008.0,369.0,15.0,28.0,43.0,40.5,47.5
01467,131667.0,47052.0,560.0,523.0,0.0,0.0,13.0,0.0,24.0,0.0,41.0,0.0,0.0,137.0,146.0,11.0,0.0,51.0,55.0,30.8
01468,62589.0,37560.0,3704.0,3662.0,0.0,16.0,26.0,0.0,0.0,26.0,910.0,100.0,330.0,464.0,110.0,0.0,15.0,47.7,44.1,51.5
01469,81317.0,35376.0,7430.0,7149.0,26.0,18.0,23.0,0.0,97.0,176.0,1515.0,104.0,568.0,1060.0,424.0,39.0,57.0,39.3,39.3,39.2
01473,96953.0,41812.0,7480.0,7281.0,63.0,0.0,25.0,0.0,94.0,199.0,1093.0,33.0,720.0,1477.0,561.0,126.0,158.0,44.7,45.0,44.5
01474,98221.0,50984.0,1939.0,1890.0,0.0,0.0,43.0,0.0,6.0,0.0,365.0,21.0,84.0,357.0,205.0,0.0,15.0,46.2,46.1,46.3
01475,61998.0,27530.0,10613.0,10219.0,97.0,10.0,29.0,0.0,206.0,309.0,2312.0,371.0,939.0,858.0,382.0,43.0,50.0,42.3,39.5,45.2
01501,71976.0,35524.0,16239.0,15394.0,260.0,14.0,340.0,0.0,139.0,762.0,3129.0,295.0,1143.0,2878.0,1302.0,163.0,105.0,45.7,43.7,47.5
01503,97614.0,47905.0,3061.0,2977.0,22.0,0.0,17.0,0.0,34.0,38.0,549.0,39.0,178.0,655.0,310.0,48.0,55.0,47.3,45.6,47.9
01504,75544.0,33253.0,9068.0,8663.0,78.0,22.0,65.0,0.0,150.0,211.0,1855.0,264.0,486.0,1245.0,477.0,17.0,50.0,41.1,40.6,41.6
01505,93197.0,47595.0,4480.0,4112.0,51.0,0.0,194.0,0.0,80.0,95.0,585.0,15.0,326.0,1069.0,444.0,145.0,53.0,44.5,42.1,46.0
01506,63906.0,34450.0,3386.0,3079.0,30.0,14.0,35.0,0.0,195.0,0.0,732.0,81.0,148.0,601.0,159.0,22.0,40.0,41.5,39.5,45.1
01507,92227.0,37512.0,13292.0,12999.0,85.0,6.0,55.0,0.0,125.0,212.0,2810.0,291.0,1088.0,1925.0,891.0,61.0,70.0,43.7,44.6,43.2
01510,60755.0,30955.0,13759.0,12167.0,332.0,110.0,175.0,0.0,545.0,2150.0,2708.0,266.0,836.0,2161.0,878.0,125.0,101.0,39.3,37.2,41.2
01515,80714.0,34639.0,2259.0,2220.0,0.0,21.0,5.0,0.0,4.0,32.0,514.0,55.0,131.0,340.0,128.0,10.0,5.0,42.2,41.8,42.2
01516,88958.0,35436.0,8689.0,8343.0,33.0,0.0,46.0,0.0,235.0,662.0,1573.0,212.0,607.0,1393.0,463.0,55.0,28.0,41.5,40.5,42.0
01518,53664.0,38091.0,3009.0,2918.0,1.0,0.0,63.0,0.0,8.0,81.0,444.0,38.0,203.0,565.0,381.0,77.0,50.0,43.0,43.6,43.0
01519,114615.0,47905.0,6548.0,5791.0,375.0,0.0,177.0,0.0,203.0,124.0,754.0,116.0,526.0,1552.0,635.0,161.0,97.0,42.3,41.6,43.1
01520,99575.0,41699.0,14880.0,13947.0,178.0,6.0,363.0,0.0,364.0,491.0,1744.0,235.0,887.0,2965.0,1908.0,246.0,356.0,41.5,39.2,43.7
01521,75658.0,35363.0,2374.0,2299.0,31.0,0.0,0.0,0.0,40.0,59.0,444.0,87.0,173.0,319.0,173.0,13.0,17.0,45.1,43.1,46.5
01522,102602.0,42394.0,3380.0,3242.0,44.0,29.0,29.0,0.0,36.0,251.0,462.0,22.0,145.0,596.0,500.0,45.0,53.0,41.7,40.3,42.6
01523,97958.0,33078.0,7811.0,7030.0,455.0,22.0,18.0,10.0,103.0,497.0,1011.0,419.0,527.0,1171.0,456.0,61.0,67.0,38.2,34.4,44.2
01524,60288.0,32164.0,6649.0,6530.0,26.0,0.0,32.0,0.0,45.0,201.0,1377.0,101.0,528.0,765.0,428.0,55.0,0.0,45.1,43.2,46.5
01525,82361.0,40023.0,128.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,15.0,12.0,0.0,12.0,48.6,49.8,32.9
01527,72566.0,34857.0,13431.0,12587.0,113.0,9.0,335.0,0.0,203.0,325.0,2719.0,296.0,862.0,1998.0,991.0,192.0,44.0,42.8,42.3,43.3
01529,91250.0,34255.0,3218.0,3055.0,1.0,0.0,32.0,0.0,119.0,62.0,571.0,94.0,208.0,415.0,161.0,5.0,13.0,41.5,38.0,43.6
01531,81389.0,36314.0,1106.0,1096.0,6.0,0.0,4.0,0.0,0.0,14.0,203.0,26.0,81.0,168.0,103.0,8.0,5.0,48.0,49.3,46.2
01532,110147.0,46860.0,14846.0,12595.0,297.0,32.0,1481.0,7.0,345.0,349.0,1630.0,139.0,844.0,3161.0,1791.0,311.0,263.0,43.2,43.1,43.3
01534,95238.0,44261.0,6406.0,6174.0,35.0,7.0,180.0,6.0,0.0,228.0,1295.0,125.0,339.0,894.0,714.0,33.0,61.0,44.3,45.8,43.0
01535,70873.0,30530.0,4761.0,4639.0,51.0,0.0,27.0,0.0,31.0,48.0,1213.0,106.0,239.0,510.0,294.0,20.0,53.0,44.1,44.8,41.9
01536,94766.0,41970.0,7557.0,6460.0,275.0,0.0,342.0,9.0,413.0,670.0,923.0,181.0,351.0,1305.0,932.0,201.0,163.0,41.4,39.4,42.0
01537,76114.0,28702.0,2671.0,2372.0,1.0,0.0,46.0,0.0,239.0,363.0,513.0,63.0,111.0,411.0,113.0,34.0,0.0,33.3,30.3,35.9
01540,60852.0,29422.0,10921.0,10264.0,79.0,0.0,123.0,0.0,398.0,645.0,2403.0,214.0,762.0,1549.0,581.0,58.0,18.0,41.2,42.3,39.3
01541,121500.0,54940.0,3451.0,3195.0,38.0,0.0,40.0,0.0,60.0,207.0,365.0,76.0,278.0,697.0,473.0,168.0,95.0,45.8,45.0,47.7
01542,94103.0,36454.0,2366.0,2292.0,15.0,25.0,0.0,0.0,34.0,21.0,418.0,132.0,146.0,231.0,197.0,11.0,10.0,47.0,42.6,48.2
01543,95347.0,36917.0,8402.0,8160.0,7.0,0.0,185.0,0.0,48.0,189.0,1535.0,100.0,510.0,1580.0,557.0,147.0,109.0,39.5,37.5,42.7
01545,99441.0,44402.0,36103.0,27529.0,1296.0,23.0,6059.0,0.0,906.0,1270.0,3686.0,532.0,2059.0,7068.0,4326.0,1061.0,1060.0,40.8,38.5,43.0
01550,48762.0,24724.0,16824.0,12620.0,556.0,54.0,184.0,0.0,618.0,5584.0,3353.0,618.0,891.0,1274.0,552.0,134.0,50.0,38.5,35.3,41.6
01560,80078.0,39644.0,4504.0,3103.0,278.0,0.0,792.0,0.0,270.0,334.0,623.0,48.0,201.0,786.0,504.0,62.0,55.0,36.8,37.5,36.0
01561,-666666666.0,31381.0,249.0,132.0,0.0,0.0,78.0,0.0,39.0,0.0,16.0,0.0,48.0,124.0,0.0,0.0,0.0,59.6,67.1,59.5
01562,65858.0,30409.0,11801.0,11213.0,93.0,52.0,283.0,0.0,160.0,496.0,2927.0,275.0,713.0,1133.0,612.0,50.0,111.0,42.5,39.9,45.1
01564,104187.0,47551.0,7954.0,7672.0,40.0,31.0,87.0,0.0,103.0,442.0,1074.0,84.0,431.0,1630.0,943.0,95.0,128.0,44.9,42.7,46.4
01566,98000.0,43514.0,6442.0,6187.0,26.0,19.0,59.0,0.0,74.0,161.0,729.0,68.0,490.0,1342.0,598.0,126.0,106.0,43.1,42.1,43.4
01568,115348.0,45515.0,7532.0,6921.0,16.0,0.0,189.0,0.0,358.0,260.0,1008.0,106.0,521.0,1533.0,829.0,36.0,119.0,40.8,40.6,40.9
01569,90204.0,34655.0,13881.0,13073.0,320.0,0.0,230.0,0.0,149.0,179.0,2753.0,308.0,1020.0,1970.0,884.0,162.0,57.0,39.4,36.3,44.2
01570,51229.0,26356.0,16838.0,14469.0,754.0,0.0,373.0,0.0,396.0,1908.0,3634.0,542.0,1149.0,1807.0,693.0,121.0,4.0,40.7,40.8,40.6
01571,62567.0,29785.0,11608.0,10973.0,220.0,61.0,156.0,0.0,173.0,233.0,2112.0,159.0,931.0,1301.0,593.0,57.0,70.0,38.0,36.0,40.2
01581,106915.0,46782.0,18706.0,13340.0,278.0,45.0,4430.0,0.0,388.0,797.0,1962.0,136.0,887.0,4333.0,2643.0,570.0,596.0,40.1,38.7,41.2
01583,74020.0,27467.0,7602.0,6661.0,500.0,7.0,128.0,0.0,187.0,882.0,1240.0,593.0,560.0,1115.0,525.0,71.0,68.0,38.8,36.8,47.5
01585,61298.0,31640.0,4606.0,4391.0,27.0,0.0,99.0,0.0,41.0,64.0,1336.0,94.0,217.0,636.0,298.0,69.0,19.0,49.1,45.4,49.9
01588,60429.0,31274.0,9731.0,8930.0,255.0,0.0,193.0,0.0,159.0,368.0,1476.0,311.0,598.0,1400.0,488.0,57.0,63.0,38.5,40.7,36.9
01590,99692.0,41891.0,9184.0,8719.0,131.0,0.0,82.0,13.0,228.0,14.0,1620.0,146.0,421.0,1613.0,981.0,92.0,129.0,44.0,44.6,43.3
01602,62709.0,33417.0,23812.0,19016.0,2393.0,0.0,972.0,0.0,779.0,2527.0,3011.0,413.0,1292.0,4260.0,2237.0,531.0,503.0,40.3,37.7,43.2
01603,40967.0,22724.0,20505.0,14364.0,2161.0,77.0,2526.0,33.0,632.0,4381.0,4521.0,398.0,1067.0,1792.0,799.0,66.0,154.0,36.3,34.7,39.0
01604,50426.0,26263.0,35866.0,23971.0,5843.0,200.0,2976.0,10.0,1237.0,6479.0,7658.0,659.0,2363.0,4506.0,1508.0,370.0,313.0,34.8,33.7,36.5
01605,35446.0,20729.0,28696.0,17978.0,4618.0,30.0,1968.0,17.0,2535.0,8253.0,4574.0,1016.0,1337.0,2814.0,1086.0,219.0,320.0,31.3,30.5,32.1
01606,65163.0,34426.0,19258.0,15477.0,2219.0,27.0,771.0,0.0,460.0,1500.0,3224.0,545.0,1395.0,3313.0,1528.0,267.0,180.0,40.4,38.1,43.6
01607,47068.0,25439.0,8636.0,5756.0,1663.0,37.0,405.0,0.0,319.0,1317.0,1661.0,301.0,544.0,1107.0,273.0,88.0,41.0,35.4,35.1,36.5
01608,18843.0,12874.0,3511.0,1631.0,1001.0,54.0,30.0,0.0,290.0,1641.0,501.0,140.0,64.0,288.0,64.0,61.0,28.0,27.5,30.2,26.3
01609,42863.0,27559.0,19982.0,15142.0,2060.0,99.0,1297.0,0.0,592.0,3384.0,2055.0,305.0,612.0,2577.0,1214.0,483.0,464.0,30.6,30.0,31.3
01610,31182.0,15359.0,23919.0,14733.0,3138.0,32.0,2041.0,0.0,1073.0,8737.0,4552.0,634.0,610.0,1329.0,485.0,75.0,81.0,28.3,27.9,28.7
01611,81971.0,34645.0,2466.0,2148.0,143.0,0.0,60.0,8.0,17.0,268.0,441.0,130.0,107.0,397.0,107.0,7.0,8.0,41.3,38.2,46.6
01612,94135.0,37695.0,4889.0,4478.0,75.0,0.0,23.0,0.0,81.0,420.0,331.0,33.0,280.0,787.0,502.0,142.0,167.0,38.8,34.2,44.0
01701,100788.0,47041.0,32061.0,27073.0,1522.0,120.0,2325.0,0.0,476.0,1546.0,3939.0,370.0,1279.0,8097.0,4575.0,918.0,650.0,44.7,43.5,45.5
01702,51137.0,28353.0,38781.0,25254.0,3289.0,87.0,3460.0,7.0,2549.0,8936.0,6337.0,697.0,1054.0,5831.0,2793.0,486.0,493.0,34.3,34.5,34.0
01718,131484.0,59295.0,526.0,314.0,104.0,0.0,29.0,0.0,79.0,52.0,14.0,0.0,0.0,99.0,170.0,14.0,0.0,41.1,41.5,40.2
01719,103556.0,57192.0,5287.0,4058.0,38.0,0.0,1078.0,0.0,89.0,90.0,298.0,16.0,257.0,1168.0,1063.0,120.0,306.0,41.6,41.4,41.8
01720,131413.0,59593.0,22638.0,16422.0,321.0,0.0,5404.0,43.0,369.0,462.0,911.0,130.0,841.0,4835.0,5112.0,710.0,1339.0,43.4,41.6,44.9
01721,103700.0,50097.0,17420.0,14782.0,493.0,0.0,1535.0,0.0,386.0,930.0,2093.0,185.0,871.0,3730.0,2555.0,346.0,434.0,42.1,41.1,42.7
01730,117688.0,55262.0,14018.0,10989.0,567.0,13.0,2043.0,0.0,300.0,703.0,822.0,161.0,764.0,2728.0,2688.0,628.0,582.0,43.3,42.8,43.7
01731,84333.0,25069.0,1957.0,1601.0,30.0,0.0,131.0,0.0,137.0,237.0,53.0,6.0,131.0,212.0,234.0,8.0,6.0,21.6,19.7,23.8
01740,151023.0,54767.0,5113.0,4776.0,19.0,0.0,240.0,0.0,70.0,146.0,419.0,109.0,151.0,1228.0,788.0,155.0,184.0,42.3,41.8,42.7
01741,167400.0,83920.0,5125.0,4390.0,33.0,9.0,495.0,0.0,188.0,91.0,179.0,9.0,113.0,1346.0,986.0,314.0,354.0,49.6,49.5,49.8
01742,137991.0,68106.0,19448.0,16652.0,636.0,5.0,1114.0,0.0,432.0,1077.0,1147.0,453.0,538.0,4150.0,3648.0,976.0,1005.0,45.9,43.8,48.3
01745,120766.0,34163.0,482.0,445.0,0.0,0.0,28.0,0.0,0.0,0.0,91.0,0.0,15.0,55.0,32.0,9.0,0.0,33.5,38.4,6.9
01746,110295.0,48394.0,14324.0,13489.0,125.0,0.0,452.0,0.0,173.0,608.0,1282.0,171.0,750.0,3476.0,1930.0,258.0,184.0,42.5,41.3,43.9
01747,99792.0,41244.0,5942.0,5666.0,20.0,0.0,51.0,0.0,20.0,246.0,986.0,30.0,443.0,1255.0,335.0,60.0,14.0,44.1,44.1,44.0
01748,143190.0,60782.0,16257.0,14632.0,192.0,0.0,1082.0,0.0,283.0,289.0,1198.0,95.0,778.0,3999.0,2407.0,513.0,317.0,41.0,40.5,41.6
01749,80574.0,38275.0,19680.0,18011.0,299.0,11.0,513.0,0.0,674.0,999.0,3344.0,330.0,1249.0,3615.0,1729.0,206.0,168.0,43.4,41.6,44.7
01752,72222.0,36782.0,39545.0,30374.0,1222.0,39.0,1891.0,0.0,4066.0,6902.0,7174.0,593.0,2238.0,6306.0,3324.0,505.0,558.0,39.6,38.2,40.5
01754,90134.0,46941.0,10526.0,9647.0,335.0,0.0,267.0,0.0,139.0,272.0,1652.0,208.0,467.0,1988.0,1575.0,123.0,285.0,42.3,40.3,44.3
01756,121298.0,47850.0,5963.0,5722.0,28.0,0.0,72.0,0.0,56.0,69.0,730.0,51.0,416.0,1107.0,584.0,138.0,14.0,44.5,46.5,42.1
01757,73117.0,35343.0,28600.0,24614.0,766.0,30.0,790.0,30.0,850.0,2546.0,4949.0,388.0,1834.0,4835.0,1830.0,272.0,236.0,39.3,38.5,40.5
01760,104600.0,52377.0,35133.0,29462.0,688.0,41.0,3922.0,0.0,551.0,1413.0,3057.0,220.0,1155.0,8278.0,6062.0,1256.0,1168.0,40.9,38.8,43.6
01770,158250.0,73986.0,4255.0,3903.0,9.0,0.0,202.0,0.0,120.0,109.0,208.0,36.0,84.0,992.0,800.0,307.0,156.0,45.2,44.5,46.0
01772,147216.0,64334.0,9486.0,8089.0,144.0,0.0,1059.0,0.0,145.0,204.0,623.0,80.0,259.0,2461.0,1200.0,443.0,287.0,42.5,42.7,42.4
01773,143505.0,91150.0,4793.0,3963.0,162.0,0.0,476.0,0.0,104.0,231.0,101.0,34.0,180.0,1063.0,1087.0,297.0,499.0,53.0,54.3,52.2
01775,146799.0,55315.0,7027.0,6567.0,1.0,0.0,228.0,0.0,113.0,169.0,573.0,85.0,410.0,1639.0,1108.0,176.0,272.0,43.6,45.0,41.9
01776,164013.0,73702.0,18594.0,16156.0,102.0,18.0,1660.0,0.0,547.0,298.0,936.0,50.0,415.0,4590.0,3243.0,779.0,929.0,43.8,43.7,44.0
01778,157005.0,75193.0,13697.0,11625.0,89.0,0.0,1657.0,40.0,223.0,438.0,521.0,83.0,307.0,3338.0,2764.0,872.0,774.0,45.9,44.4,46.5
01801,84479.0,37573.0,39775.0,33384.0,2215.0,0.0,2504.0,0.0,615.0,1507.0,8065.0,658.0,2163.0,7187.0,3880.0,445.0,336.0,39.4,38.2,41.0
01803,92141.0,41548.0,25698.0,20098.0,1218.0,0.0,3809.0,29.0,476.0,531.0,3796.0,357.0,1390.0,5026.0,2855.0,342.0,814.0,42.5,40.7,43.5
01810,134627.0,59241.0,34963.0,28389.0,799.0,39.0,4437.0,0.0,813.0,1206.0,1919.0,182.0,1282.0,7770.0,5978.0,1550.0,1345.0,41.9,42.2,41.6
01821,100158.0,39661.0,31780.0,28864.0,481.0,0.0,1905.0,9.0,385.0,683.0,6686.0,562.0,2132.0,5161.0,1934.0,178.0,251.0,40.7,40.0,41.2
01824,109638.0,48287.0,25803.0,22815.0,203.0,85.0,2363.0,0.0,184.0,871.0,3599.0,303.0,1538.0,5406.0,3334.0,515.0,601.0,44.7,41.9,46.3
01826,86884.0,35509.0,30855.0,26731.0,1308.0,18.0,1352.0,56.0,965.0,1590.0,6767.0,745.0,2086.0,3929.0,1543.0,287.0,302.0,38.6,36.5,40.6
01827,118984.0,51292.0,3310.0,3088.0,0.0,0.0,138.0,0.0,72.0,20.0,410.0,30.0,193.0,679.0,464.0,24.0,89.0,46.3,46.5,46.2
01830,57917.0,30606.0,25882.0,21704.0,626.0,24.0,319.0,0.0,887.0,4532.0,4733.0,711.0,2006.0,3143.0,1315.0,135.0,98.0,39.9,38.5,40.9
01832,63078.0,30809.0,23305.0,18888.0,652.0,43.0,367.0,21.0,497.0,5796.0,4036.0,790.0,1419.0,2850.0,1163.0,249.0,98.0,37.6,36.7,38.3
01833,106016.0,46138.0,8514.0,8105.0,93.0,0.0,74.0,4.0,168.0,260.0,1187.0,89.0,609.0,1566.0,976.0,131.0,45.0,44.3,41.8,46.0
01834,96512.0,40327.0,6681.0,6545.0,47.0,19.0,70.0,0.0,0.0,234.0,1048.0,30.0,596.0,1069.0,521.0,107.0,55.0,45.0,42.7,47.2
01835,71827.0,32897.0,13153.0,11569.0,346.0,0.0,377.0,0.0,174.0,1215.0,2113.0,242.0,1168.0,1868.0,875.0,159.0,61.0,38.5,38.6,38.4
01840,19855.0,17905.0,5524.0,2471.0,445.0,73.0,14.0,0.0,140.0,4783.0,781.0,150.0,223.0,297.0,58.0,33.0,10.0,32.4,33.9,30.7
01841,34636.0,15783.0,47836.0,22664.0,3322.0,201.0,641.0,0.0,1258.0,39884.0,8971.0,1199.0,1233.0,1860.0,591.0,67.0,44.0,31.8,29.4,33.6
01843,42707.0,19206.0,25963.0,12179.0,2442.0,28.0,1573.0,0.0,707.0,16538.0,4309.0,695.0,1090.0,1600.0,625.0,112.0,40.0,30.3,29.1,32.8
01844,72664.0,31514.0,49057.0,38828.0,1852.0,403.0,1749.0,0.0,895.0,12290.0,8698.0,1125.0,3499.0,6347.0,2821.0,620.0,150.0,38.9,37.3,40.6
01845,102008.0,48776.0,29705.0,26109.0,792.0,9.0,1668.0,0.0,625.0,1753.0,3127.0,311.0,1365.0,6567.0,3814.0,948.0,519.0,41.5,36.3,44.9
01850,42437.0,18918.0,16394.0,10903.0,1582.0,47.0,1073.0,0.0,257.0,4453.0,3685.0,481.0,479.0,910.0,483.0,16.0,63.0,29.6,28.1,31.2
01851,49583.0,23154.0,30026.0,13736.0,2232.0,283.0,11156.0,0.0,524.0,4200.0,5232.0,1027.0,1454.0,2612.0,1454.0,199.0,151.0,33.0,32.2,34.0
01852,50348.0,27264.0,34332.0,22799.0,2248.0,120.0,4439.0,0.0,1629.0,6895.0,6409.0,868.0,1594.0,3765.0,1901.0,335.0,307.0,36.2,36.1,36.4
01854,40229.0,19745.0,29204.0,17182.0,1916.0,21.0,6624.0,47.0,856.0,5819.0,5215.0,694.0,1332.0,1909.0,1243.0,174.0,131.0,30.2,27.0,33.5
01860,77481.0,39796.0,6695.0,6630.0,10.0,0.0,0.0,0.0,4.0,148.0,976.0,95.0,410.0,1242.0,807.0,132.0,0.0,46.4,46.4,46.5
01862,102330.0,32881.0,11134.0,9464.0,401.0,0.0,394.0,0.0,299.0,935.0,2188.0,326.0,636.0,1549.0,686.0,36.0,97.0,39.9,36.2,43.2
01863,80538.0,43825.0,9103.0,7820.0,93.0,0.0,876.0,20.0,167.0,385.0,1534.0,178.0,495.0,1730.0,1111.0,64.0,173.0,43.5,41.0,44.7
01864,119933.0,49810.0,15476.0,13985.0,166.0,43.0,890.0,0.0,275.0,181.0,2392.0,198.0,839.0,3669.0,1319.0,418.0,212.0,44.2,41.3,47.5
01867,110043.0,49200.0,24935.0,23212.0,34.0,25.0,1080.0,0.0,458.0,459.0,2523.0,361.0,1248.0,5637.0,3472.0,564.0,720.0,42.1,39.0,44.2
01876,93016.0,40781.0,29692.0,27613.0,548.0,20.0,1037.0,0.0,363.0,582.0,6161.0,625.0,1929.0,5095.0,1656.0,183.0,260.0,44.8,43.6,45.7
01879,99325.0,44664.0,12133.0,10775.0,103.0,6.0,989.0,0.0,236.0,121.0,2037.0,154.0,813.0,2557.0,993.0,124.0,102.0,40.4,41.0,40.0
01880,92474.0,43840.0,26062.0,24357.0,295.0,22.0,619.0,0.0,304.0,888.0,4129.0,420.0,1466.0,5883.0,2777.0,405.0,403.0,42.8,42.1,43.5
01886,130739.0,50363.0,23850.0,19457.0,121.0,0.0,3952.0,0.0,291.0,534.0,1631.0,171.0,942.0,5266.0,4193.0,416.0,567.0,43.2,43.6,42.8
01887,102301.0,41102.0,23310.0,21335.0,366.0,0.0,1096.0,12.0,338.0,378.0,4476.0,487.0,1392.0,3468.0,2198.0,218.0,244.0,42.4,40.7,43.8
01890,149321.0,71188.0,22491.0,19048.0,184.0,9.0,2691.0,11.0,495.0,375.0,1502.0,130.0,705.0,4619.0,4171.0,1356.0,960.0,42.8,41.2,44.2
01901,21905.0,18954.0,1637.0,699.0,302.0,12.0,35.0,0.0,163.0,652.0,287.0,8.0,65.0,83.0,109.0,0.0,0.0,40.0,42.3,36.2
01902,39654.0,21766.0,47081.0,18265.0,7371.0,143.0,4009.0,104.0,3548.0,20944.0,8022.0,972.0,2234.0,3526.0,1302.0,163.0,201.0,32.0,31.9,32.2
01904,86477.0,35988.0,17103.0,13820.0,769.0,9.0,786.0,0.0,541.0,3046.0,3702.0,271.0,997.0,2369.0,935.0,151.0,62.0,38.0,36.6,39.4
01905,55185.0,23424.0,26209.0,11093.0,3457.0,102.0,2347.0,39.0,1628.0,10378.0,5344.0,467.0,1212.0,1989.0,531.0,113.0,13.0,32.7,31.6,34.2
01906,78372.0,34944.0,27773.0,25190.0,658.0,88.0,1147.0,0.0,334.0,1518.0,7107.0,394.0,1829.0,3492.0,1443.0,228.0,187.0,45.2,44.3,46.2
01907,103064.0,53861.0,14418.0,13777.0,86.0,0.0,165.0,0.0,352.0,461.0,1621.0,104.0,686.0,2973.0,1605.0,604.0,324.0,44.7,45.0,44.6
01908,72625.0,52891.0,3471.0,3377.0,47.0,0.0,19.0,0.0,15.0,86.0,559.0,33.0,162.0,730.0,409.0,167.0,106.0,49.8,49.7,49.9
01913,75861.0,37392.0,17082.0,16338.0,147.0,0.0,142.0,0.0,404.0,339.0,2440.0,476.0,1108.0,3111.0,1619.0,203.0,181.0,43.4,40.3,45.5
01915,73839.0,42197.0,40967.0,38719.0,449.0,0.0,824.0,16.0,642.0,1676.0,5891.0,558.0,2442.0,8176.0,3777.0,635.0,639.0,40.0,38.4,42.1
01921,153578.0,62718.0,8198.0,7723.0,0.0,0.0,276.0,0.0,185.0,115.0,778.0,19.0,472.0,2046.0,1093.0,352.0,122.0,45.6,47.1,44.6
01922,86806.0,43321.0,2829.0,2723.0,55.0,0.0,51.0,0.0,0.0,55.0,112.0,40.0,267.0,827.0,388.0,19.0,33.0,48.3,48.2,49.1
01923,79913.0,38374.0,27419.0,25656.0,416.0,15.0,663.0,0.0,336.0,1006.0,4475.0,352.0,2422.0,5123.0,2424.0,328.0,304.0,45.0,42.2,46.8
01929,103750.0,49892.0,3632.0,3549.0,0.0,0.0,39.0,0.0,37.0,18.0,588.0,0.0,157.0,785.0,465.0,142.0,30.0,44.5,46.6,43.4
01930,63917.0,39144.0,29546.0,28190.0,305.0,66.0,301.0,0.0,308.0,582.0,5357.0,829.0,1860.0,5286.0,2406.0,349.0,416.0,48.8,47.5,50.0
01937,-666666666.0,15440.0,139.0,132.0,0.0,0.0,0.0,0.0,0.0,15.0,50.0,0.0,0.0,15.0,0.0,0.0,0.0,46.7,46.9,46.4
01938,77788.0,44376.0,13682.0,13269.0,107.0,8.0,82.0,0.0,196.0,293.0,1822.0,250.0,1038.0,2732.0,1698.0,394.0,246.0,48.8,45.9,50.5
01940,112151.0,52170.0,13143.0,12100.0,245.0,0.0,612.0,0.0,85.0,294.0,1862.0,95.0,932.0,2531.0,1502.0,478.0,111.0,45.5,44.1,46.9
01944,92604.0,60405.0,5321.0,5173.0,0.0,0.0,23.0,0.0,80.0,100.0,645.0,15.0,197.0,1267.0,731.0,174.0,171.0,49.9,49.7,51.0
01945,103148.0,62096.0,20363.0,19483.0,366.0,0.0,191.0,0.0,248.0,722.0,1285.0,144.0,762.0,5320.0,3535.0,803.0,312.0,48.0,47.0,48.9
01949,106326.0,42162.0,9514.0,8369.0,357.0,0.0,147.0,2.0,273.0,933.0,1702.0,197.0,737.0,1399.0,759.0,189.0,52.0,41.5,37.3,44.3
01950,87162.0,52667.0,17837.0,16836.0,254.0,0.0,359.0,0.0,188.0,443.0,1864.0,82.0,1112.0,4771.0,2701.0,496.0,313.0,48.9,47.8,50.0
