ZIP,latgym,longym,Gym,Address,UserRating
33149.0,25.6961146,-80.1640503,Pilates Zone,"260 Crandon Boulevard #15, Key Biscayne",42
33149.0,25.6955176,-80.16383220000002,"Play, Learn and Be Fit","328 Crandon Boulevard #208, Key Biscayne",1
33149.0,25.6954787,-80.1636455,American Gymsters Inc,"328 Crandon Boulevard # 204, Key Biscayne",1
33149.0,na,na,Code Of Life,"328 Crandon Boulevard, Key Biscayne",na
33149.0,na,na,bicycle segement,"Unnamed Road, Key Biscayne",na
33149.0,na,na,Full Circle Coaching Meeting Spot,"Unnamed Road, Key Biscayne",na
33149.0,na,na,The Miami Tri Club Beach,"Rickenbacker Causeway, Key Biscayne",na
33149.0,25.68904479999999,-80.16495189999999,"Alliance Jiu Jitsu - Key Biscayne - Miami, FL","660 Crandon Boulevard # 210, Key Biscayne",14
33181.0,25.8900742,-80.1618833,LA Fitness,"1801 Northeast 123rd Street #200, North Miami",431
33181.0,25.9103851,-80.1385091,F.I.U. Biscayne Bay Campus Recreation,"3000 Northeast 151st Street, North Miami",19
33181.0,25.9093356,-80.1592161,Ninja Lounge at Dezerland Park,"14401 Northeast 19th Avenue, North Miami",258
33181.0,25.8890764,-80.15645119999999,Nomi Pilates LLC,"2104 Northeast 123rd Street, North Miami",5
33181.0,na,na,"Aventura Weight loss, Personal Training, Yoga","15455 Dixie Highway # B, North Miami Beach",na
33181.0,25.914205,-80.160687,Miami Gymnastics & Dance Academy,"1935 Northeast 150th Street, North Miami",44
33181.0,25.895697,-80.163479,US 1 Fitness - Fitness Center,"12860 Biscayne Boulevard, North Miami",37
33181.0,na,na,Luna Fitness,Bal Harbour,na
33181.0,25.8865934,-80.13068319999999,Reforming Pilates,"1072 Kane Concourse, Bay Harbor Islands",6
33181.0,25.9187315,-80.1578536,Gym Kidz,"2038 Northeast 155th Street, North Miami Beach",21
33181.0,25.8891465,-80.1531651,Bikram Yoga North Miami,"2222 Northeast 123rd Street, North Miami",14
33181.0,25.89185429999999,-80.16596659999999,Arch Plaza Rehabilitation & Nursing Center,"12505 Northeast 16th Avenue, North Miami",13
33181.0,25.88658,-80.13098169999999,Bay Harbor Fitness,"1108 Kane Concourse, Bay Harbor Islands",5
33181.0,25.92181399999999,-80.154611,IK School of Gymnastics in Miami,"15901 Biscayne Boulevard, North Miami Beach",29
33181.0,25.9082701,-80.1605467,Gymnastics Du Sol,"1870 Northeast 144th Street, North Miami",22
33181.0,25.9181625,-80.15959140000001,Body Preference Personal Training Gym,"15455 Dixie Highway # B, North Miami Beach",1
33181.0,25.91217159999999,-80.155733,JetSet Miami,"14761 Biscayne Boulevard Space 140, North Miami Beach",55
33181.0,25.9129019,-80.1558165,Flywheel Sports,"14861 Biscayne Boulevard, North Miami",9
33181.0,25.8920556,-80.1622977,Inner Balance Mind Body Studio,"12579 Biscayne Boulevard, North Miami",4
33181.0,25.8992974,-80.1654155,ADAPT,"1690 Northeast 134th Street, North Miami",39
33181.0,na,na,Yoga and Spice,"1760 Northeast 144th Street, Miami",na
33181.0,25.9129227,-80.15928509999999,Lucky's Muay Thai,"14867 Northeast 20th Avenue, North Miami",19
33181.0,25.8979613,-80.1659255,IKgym Miami,"Costco Photo Center,, 13251 Northeast 17th Avenue, North Miami",7
33181.0,na,na,4 Ever Healthy Nutrition Center,"1658 NE 123 th Street, North Miami",na
33181.0,na,na,Reformed Bodies,"2058 Northeast 155th Street, North Miami Beach",na
33181.0,25.918479,-80.15717699999999,Total Elite Fitness,"2064 Northeast 155th Street, North Miami Beach",16
33181.0,25.9184847,-80.157309,The Fit Shop NMB,"2066 Northeast 155th Street, North Miami Beach",36
33181.0,25.9184848,-80.15730889999999,RecoverMe Cryotherapy,"2066 Northeast 155th Street, North Miami Beach",28
33181.0,na,na,"VIVAPILATES, INC.","9550 Bay Harbor Terrace #212, Bay Harbor Islands",na
33181.0,25.923663,-80.153919,Powerumba Fitness,"16117 Biscayne Boulevard, North Miami Beach",32
33181.0,25.8869484,-80.13037729999999,Fly Yoga Miami,"1037 Kane Concourse, Bay Harbor Islands",32
33181.0,25.9189781,-80.15956469999999,Empower Lift,"15520 West Dixie Highway, North Miami Beach",9
33181.0,25.9262766,-80.1563659,The Pilates Room,"2175 Northeast 163rd Street, North Miami Beach",1
33181.0,25.890065,-80.170476,CrossFit Armed,"1400 Northeast 125th Street, North Miami",47
33181.0,25.8989211,-80.1233577,Exhale Miami - Bal Harbour,"10295 Collins Avenue, Bal Harbour",3
33181.0,25.8887419,-80.1262497,Red Apple Yoga,"50 Park Drive apt 2, Bal Harbour",1
33181.0,25.9254623,-80.1551181,Ayama Yoga & Healing Arts Center,"2250 Northeast 163rd Street, North Miami Beach",22
33181.0,25.92504079999999,-80.15362329999999,Winners Training Center Aventura,"16215 Biscayne Boulevard, North Miami Beach",31
33181.0,25.9264758,-80.15461669999999,"Capoeira Abolicao Community Foundation, Inc.","2275 NE 164 Street, North Miami Beach",19
33181.0,25.89960039999999,-80.1596914,Miami Strength Club,"13499 Biscayne Boulevard Suite 103, North Miami",6
33181.0,na,na,Roll Out Your Mat,"2222 Northeast 123rd Street, North Miami",na
33181.0,25.908852,-80.159269,Dezer Gymnastics,"14401 Northeast 19th Avenue Unit 105, North Miami",8
33181.0,na,na,Leaderfit' US,"13150 Biscayne Boulevard, North Miami",na
33181.0,na,na,LF' Pilates Center Miami,"13150 Biscayne Boulevard, North Miami",na
33181.0,25.9104679,-80.1591486,Time Out Karate School,"14401 Northeast 20th Avenue #218, North Miami",1
33181.0,25.8920675,-80.1623632,Yoga Pilates,"12583 Biscayne Boulevard, North Miami",1
33181.0,25.8890333,-80.1595499,Blissful Yoga,"1940 Northeast 123rd Street, North Miami",4
33181.0,na,na,StreetCredz,"1801 Northeast 123rd Street #314, North Miami",na
33181.0,25.8922722,-80.16508019999999,Johnson & Wales University - North Miami Campus - Wildcat Center,"1701 Northeast 127th Street, North Miami",1
33181.0,25.8864962,-80.1309765,77 CROSSFIT,"1086 Kane Concourse, Miami",9
33181.0,na,na,Bal-Fit At Bellini,"10225 Collins Avenue, Bal Harbour",na
33181.0,25.89199099999999,-80.12297699999999,Fima Falic,"9999 Collins Avenue, Bal Harbour",1
33181.0,na,na,Fit by Max Headquarters,"east, 9200 East Bay Harbor Drive, Bay Harbor Islands",na
33181.0,25.9262871,-80.1564748,Universal Wellness Club,"2169 Northeast 163rd Street, North Miami Beach",3
33182.0,25.7883028,-80.3719151,Step Ahead Cheer Training Facility,"1550 Northwest 108th Avenue, Miami",9
33182.0,25.790792,-80.372328,OptimalFit Pilates Studio,"10887 Northwest 17th Street #209, Miami",35
33182.0,na,na,Florida Cheer Legacy,"1800 Northwest 135th Avenue, Miami",na
33182.0,25.7916901,-80.3761676,"HooK n LooP | Health, Fitness and Fun!","180, 1835 Northwest 112th Avenue, Miami",5
33182.0,25.79208,-80.3761944,Retraining,"1835 Northwest 112th Avenue #180, Miami",9
33182.0,25.7601728,-80.38986539999999,C'Est Body Mind Fitness,"780 Northwest 127th Avenue, Miami",1
33182.0,25.7903762,-80.3714313,Fitness Solutions Depot,"1790 Northwest 108th Avenue #104, Miami",17
33182.0,na,na,Gym,"500 Southwest 127th Avenue, Miami",na
33182.0,na,na,Cancha futbol,"2450 Northwest 110th Avenue, Miami",na
33182.0,25.8011828,-80.3797353,Cementerio,"2900 Northwest 112th Avenue, Doral",2
33183.0,25.6890836,-80.3881779,24 Hour Fitness,"8400 Mills Drive, Miami",101
33183.0,25.6881372,-80.3911598,LA Fitness,"8555 Southwest 124th Avenue, Miami",166
33183.0,25.7119207,-80.4177641,LA Fitness,"13838 Southwest 56th Street, Miami",104
33183.0,25.684396,-80.418078,HERBALIFE NUTRITION CLUB / CLUB DE NUTRICION,"13724 Southwest 88th Street, Miami",9
33183.0,25.7029254,-80.38283369999999,Tumblebees Gymnastics & Dance,"6950 Southwest 117th Avenue, Miami",40
33183.0,na,na,Pro Fitness,"13905 Southwest 66th Street, Miami",na
33183.0,25.693204,-80.425973,ARKA YOGA & ART FOR KIDS,"7850 Southwest 142nd Avenue, Miami",2
33183.0,25.6875697,-80.3804168,"iLoveKickboxing - Kendall, FL","11551 North Kendall Drive, Miami",30
33183.0,25.6931387,-80.3773173,Fitness Zone - Indian Hammocks Kendall Park,"11290-, 11300 Southwest 80th Terrace, Miami",2
33183.0,25.688335,-80.39139229999999,Gym,"8555 Southwest 124th Avenue, Miami",3
33183.0,25.689561,-80.4236677,Second Home 🤗,"8311 Southwest 142nd Avenue, Miami",1
33184.0,25.7599656,-80.42332119999999,LA Fitness,"14100 Southwest 8th Street, Miami",235
33184.0,25.7600299,-80.37940979999999,Miami Surf Field Hockey Club,"11200 Southwest 8th Street, Miami",3
33184.0,25.744656,-80.416034,World Of Fitness Gym,"13671 Southwest 26th Street, Miami",16
33184.0,25.7601728,-80.38986539999999,C'Est Body Mind Fitness,"780 Northwest 127th Avenue, Miami",1
33184.0,na,na,Slim Cycle,"2400 Southwest 137th Avenue, Miami",na
33184.0,25.74683,-80.38987039999999,Youfit Health Clubs,"11865 Southwest 26th Street #B13, Miami",179
33184.0,25.760874,-80.420844,The Gymnastics Academy,"13954 Southwest 8th Street, Miami",5
33184.0,na,na,Rhythmic Gymnastics,"13954 Southwest 8th Street, Miami",na
33184.0,25.7298536,-80.4026651,Body & Brain Yoga Tai Chi,"12851 Southwest 42nd Street #107, Miami",22
33184.0,25.759674,-80.431636,9Round - Miami 8th St,"14612 Southwest 8th Street, Miami",58
33184.0,na,na,Gym,"500 Southwest 127th Avenue, Miami",na
33184.0,na,na,J’s Iron Gym,Miami,na
33184.0,na,na,GYM NASYCS,Miami,na
33184.0,na,na,Gym,"2493 Southwest 137th Avenue, Miami",na
33184.0,25.7425894,-80.4163179,United Martial Arts Tamiami,"2720 Southwest 137th Avenue, Miami",13
33185.0,25.7297229,-80.4389145,Fitness 42nd Street,"4037 Southwest 152nd Avenue, Miami",12
33185.0,na,na,Om Shanti Yoga,Miami,na
33186.0,25.6890836,-80.3881779,24 Hour Fitness,"8400 Mills Drive, Miami",101
33186.0,25.664929,-80.406002,American Karate Institute,"12981 Southwest 112th Street, Miami",21
33186.0,25.6881372,-80.3911598,LA Fitness,"8555 Southwest 124th Avenue, Miami",166
33186.0,25.6552902,-80.4068166,Evolution MMA Miami,"12122 Southwest 131st Avenue, Miami",46
33186.0,25.6548764,-80.3820818,Crank CrossFit,"12117 Southwest 114th Place, Miami",12
33186.0,na,na,Vinyasa Yoga Miami,"12039 Southwest 132nd Court, Miami",na
33186.0,25.646389,-80.411738,Universal Gymnastics,"13439 Southwest 131st Street, Miami",25
33186.0,na,na,Integrated Conditioning,"14271 Southwest 120th Street, Miami",na
33186.0,25.649072,-80.391244,Flex Appeal Miami,"12814 Southwest 122nd Avenue, Miami",28
33186.0,25.6558949,-80.4063946,Tea N Sanity Organic Products,"12011 Southwest 131st Avenue, Miami",13
33186.0,25.6542909,-80.4030456,Body Up - Manufacturer - Corporate Offices,"12240 Southwest 128th Court #110, Miami",1
33186.0,25.662344,-80.394004,Cycle Zone,"12309 Southwest 112th Street, Miami",7
33186.0,na,na,Torch Performance,"12215 Southwest 109th Lane, Miami",na
33186.0,25.6650615,-80.4077205,Youfit Health Clubs,"13065 Southwest 112th Street, Miami",126
33186.0,25.6562131,-80.4020269,MORFitness Miami Orthopedics rehab & Fitness,"12001 Southwest 128th Court, Miami",15
33186.0,25.6546288,-80.4084326,"Body Modification, INC. (HEALTH)","12221 Southwest 132nd Court, Miami",4
33186.0,na,na,AACrossfit,"12170 Southwest 128th Court # 110, Miami",na
33186.0,na,na,Crank CrossFit Miami,"12324 Southwest 127th Avenue, Miami",na
33186.0,25.6708685,-80.38593019999999,Club Pilates,"11774 Southwest 104th Street, Miami",5
33186.0,na,na,RhinoCo Fitness,"12325 Southwest 131st Avenue, Miami",na
33186.0,25.652975,-80.4080068,Providence Fitness Personal Training Studio,"13279 Southwest 124th Street, Miami",3
33186.0,25.6528856,-80.4081021,BuddhaFul OM YOGA,"13277 Southwest 124th Street #9-A, Miami",18
33186.0,25.6481435,-80.39124720000001,Body Concept by Julia,"12816 Southwest 122nd Avenue, Miami",23
33186.0,25.655376,-80.41495499999999,Orangetheory Fitness,"13550 Southwest 120th Street #402, Miami",101
33186.0,25.6487426,-80.3917907,Empower Health and Fitness Systems Inc.,"12812 Southwest 122nd Avenue, Miami",13
33186.0,25.6485702,-80.3917574,Warrior's Pride Boxing Academy,"12816 Southwest 122nd Avenue, Miami",8
33186.0,25.6479242,-80.4086131,Garage Gym,Miami,2
33186.0,25.6470266,-80.39192919999999,GIAH Fitness,"12246 Southwest 130th Street, Miami",1
33186.0,25.6479912,-80.3887637,Evolution All Stars,"11921 Southwest 130th Street suite 405, Miami",3
33186.0,na,na,Intense Warehouse Personal Training Center,"13405 Southwest 128th Street, Miami",na
33186.0,na,na,Superior Performance,"12910 Southwest 132nd Court, Miami",na
33186.0,na,na,Kids and Fitness,"12919 Southwest 133rd Court Suite # 2, Miami",na
33186.0,na,na,Autism Fitness Therapy,"12919 Southwest 133rd Court b, Miami",na
33186.0,na,na,Genesys National Recovery,"13155 Southwest 134th Street, Miami",na
33186.0,na,na,Southland Strength & Conditioning,"13301 Southwest 131st., Miami",na
33186.0,25.6465546,-80.4117046,IMT CrossFit,"13429 Southwest 131st Street, Miami",19
33186.0,25.646217,-80.411754,CrossFit Brink,"13425 Southwest 131st Street, Miami",7
33186.0,25.657165,-80.426954,"Steelhouse Fitness Miami, Inc.","14361 Southwest 120th Street, Miami",44
33186.0,25.6469639,-80.4132243,CrossFit Witness,"southwest, 13566 Southwest 129th Street, Miami",1
33186.0,25.6457018,-80.4111748,Youth'n Action,"13397 sw 131 st, Miami",6
33186.0,na,na,Santurary & Fitness of Miami,"14241 Southwest 120th Street, Miami",na
33186.0,25.6573524,-80.4253957,Crossfit Kendall,"14251 Southwest 120th Street Suite 103, Miami",46
33186.0,25.684396,-80.418078,HERBALIFE NUTRITION CLUB / CLUB DE NUTRICION,"13724 Southwest 88th Street, Miami",9
33186.0,25.6762834,-80.3735626,Theodore R. Gibson Health Center,Miami,1
33186.0,na,na,TN Fitness,"13571 Southwest 135th Avenue #204, Miami",na
33186.0,25.6495685,-80.3921525,No Limit Fitness Inc,"12225 Southwest 128th Street, Miami",18
33186.0,na,na,Club House Kendland Bend South,"United States, 9040 Southwest 125th Place, Miami",na
33186.0,25.661873,-80.3936817,Iron Temple Gym,"12251 Southwest 112th Street, Miami",16
33186.0,25.653937,-80.399512,MC CROSS TRAINING,"12338 Southwest 127th Avenue, Miami",30
33186.0,25.6559074,-80.40773999999999,Key Figure,"12039 Southwest 132nd Court, Miami",4
33186.0,25.6535039,-80.40296099999999,ABC DANCE COMPANY,"12302 Southwest 128th Court #103, Miami",12
33186.0,na,na,Conquer Fitness,"12351 Southwest 128th Court, Miami",na
33186.0,25.653465,-80.4038289,Miami Kung Fu & Kickboxing,"12355 Southwest 129th Court #11, Miami",2
33186.0,25.653652,-80.40505979999999,NikAy Cold Pressed Juice,"12300 Southwest 129th Court, Miami",1
33186.0,na,na,Fit Station Ximena,"12360 Southwest 132nd Court #110, Miami",na
33186.0,25.653039,-80.40971499999999,PandaFIT Nutrition,"12323 Southwest 133rd Court, Miami",2
33186.0,25.66276229999999,-80.4170935,9Round - Kendall,"11252 Southwest 137th Avenue, Miami",70
33186.0,na,na,Oficina Hector Mario,"12920 Southwest 128th Street, Miami",na
33186.0,25.651626,-80.41183,Four Feathers Yoga Studio,"12491 Southwest 134th Court Unit 29, Miami",28
33186.0,25.6533524,-80.3845024,Goblinskilzbjj,"12448 Southwest 117th Court, Miami",3
33188.0,25.791632,-80.323673,Da Factory Training Facility | Miami CrossFit Gym,"1907 Northwest 79th Avenue, Miami",26
33188.0,25.7972244,-80.31394960000002,MMA MASTERS,"7245 Northwest 25th Street, Miami",55
33188.0,25.8131017,-80.32017909999999,Power Tumble Gymnastics,"4275 Northwest 77th Avenue, Miami",16
33188.0,25.8149963,-80.3141726,United Rock Nation All Stars,"7200 Northwest 46th Street, Miami",8
33188.0,na,na,Aquavee,"6901 Northwest 46th Street, Miami",na
33188.0,25.80003589999999,-80.32639549999999,My Gym Doral,"2878 Northwest 79th Avenue, Doral",34
33188.0,25.796209,-80.337273,United Martial Arts School,"2272 Northwest 87th Avenue, Doral",45
33188.0,25.7953416,-80.31903849999999,CrossFit 826,"7500 Northwest 25th Street, Miami",1
33188.0,25.7960329,-80.319469,Fit Back Gym,"7500 Northwest 25th Street #104, Miami",4
33188.0,25.8051437,-80.3266283,Physical7 Athletic Center,Doral,20
33188.0,25.7766031,-80.31356339999999,The Lab (mia Fitness Team),"7280 Northwest 7th Street, Miami",1
33188.0,25.7951676,-80.3303474,Doral Fitness Health & Nutri,"2280 Northwest 82nd Avenue, Doral",10
33188.0,25.7945012,-80.33053989999999,Doral Fitness,"2280 Northwest 82nd Avenue, Doral",10
33188.0,25.7931659,-80.3348345,Elite Gymnastics Academy EGA,"8501 Northwest 17th Street #127, Doral",66
33188.0,na,na,Almanova Center,"8181 Northwest 36th Street, 8-E, Doral",na
33188.0,25.7929234,-80.33205920000002,Eternal,"2019 Northwest 84th Avenue, Doral",5
33188.0,25.7831693,-80.32671239999999,Fight Club,"8181 Northwest 12th Street, Doral",325
33188.0,25.8227909,-80.31504559999999,305 Ninja Academy,"7213 Northwest 54th Street, Miami",13
33188.0,na,na,EGA,"2153 Northwest 86th Avenue, Doral",na
33188.0,25.7931335,-80.3348388,Elite Gymnastics Academy,"8501 Northwest 17th Street suite 127, Doral",7
33188.0,25.77687329999999,-80.3142245,DLAB Team,"7290 Northwest 7th Street Unit #105, Miami",2
33188.0,25.776873,-80.314225,Elite Gym Equipment International,"7290 Northwest 7th Street Suite 104, Miami",2
33188.0,25.7985668,-80.337904,Onyx Signature Gym,"2600 Northwest 87th Avenue #25, Doral",15
33188.0,25.8050268,-80.31256139999999,Infinity Sports Performance,"3399 Northwest 72nd Avenue #102, Miami",1
33188.0,na,na,Wellness Lab,"1915 Northwest 82nd Avenue, Doral",na
33188.0,25.8072026,-80.3300627,Legacy Fit Doral,"3470 Northwest 82nd Avenue suite 109, Doral",20
33188.0,25.8209491,-80.3099486,Gainz Fit,"6905 Northwest 52nd Street, Miami",47
33188.0,25.8108282,-80.2889971,nutrihealth.com,"733 Curtiss Parkway, Miami Springs",3
33188.0,na,na,L fitness,"West Flagler Street, Miami",na
33188.0,25.8024135,-80.33779059999999,Parque,"3000-3046 Northwest 87th Avenue, Doral",3
33188.0,na,na,row club,"6201 Tamiami Canal Road, Miami",na
33188.0,na,na,a,"8290lake dr app 335, Doral",na
33189.0,25.577359,-80.339253,DNA Fitness,"20450 Old Cutler Road, Cutler Bay",8
33189.0,na,na,"Kickbox, Inc",Cutler Bay,na
33189.0,25.56745600000001,-80.364699,The lab fitness miami,"10705 Southwest 216th Street # 212, Cutler Bay",4
33189.0,25.57188339999999,-80.3391193,Jumparoo,"9115-9125 Southwest 210th Terrace, Cutler Bay",1
33189.0,na,na,Studio Pilates & Physical,"20559 Old Cutler Road, Cutler Bay",na
33189.0,25.589209,-80.357824,Planet Fitness,"19189 South Dixie Highway, Cutler Bay",57
33190.0,25.577359,-80.339253,DNA Fitness,"20450 Old Cutler Road, Cutler Bay",8
33190.0,25.57188339999999,-80.3391193,Jumparoo,"9115-9125 Southwest 210th Terrace, Cutler Bay",1
33190.0,na,na,Studio Pilates & Physical,"20559 Old Cutler Road, Cutler Bay",na
33180.0,25.957479,-80.1443109,Equinox Aventura,"19501 Biscayne Boulevard, Aventura",52
33180.0,25.9682726,-80.1319338,LA Fitness,"3455 Northeast 207th Street, Miami",312
33180.0,25.9640451,-80.1447426,Olympia Gym & Fitness Center,"20335 Biscayne Boulevard L-201, Aventura",158
33180.0,25.946956,-80.150993,Miami Sports Chiropractic & Yoga Center,"2450 Miami Gardens Drive #103, Miami",40
33180.0,25.9413403,-80.14778629999999,My Gym Aventura,"17881 Biscayne Boulevard, Aventura",27
33180.0,25.942743,-80.14741400000001,Renee Ricca's Pilates Center,"18131 Biscayne Boulevard, Aventura",23
33180.0,25.9501647,-80.1442793,Orangetheory Fitness,"18839 Biscayne Boulevard a, Aventura",86
33180.0,na,na,Transform Physical Therapy & Pilates,"2797 Northeast 207th Street, Aventura",na
33180.0,25.945031,-80.162305,Moti Horenstein's Mixed Martial Arts,"18425 Northeast 19th Avenue, North Miami Beach",26
33180.0,25.9598812,-80.13723829999999,Forbes Four Star Spa & Fitness Center,"19999 West Country Club Drive, Miami",6
33180.0,25.9491557,-80.14759579999999,Pilates By Paola,"2650 Northeast 188th Street, Miami",3
33180.0,na,na,Team Martial Arts Centers,"19048 Northeast 29th Avenue, Miami",na
33180.0,na,na,Taits Cycle & Circuit of Aventura,"2622 Northeast 188th Street, Aventura",na
33180.0,25.9519881,-80.1434673,ARA Yoga Shala,"19060 Northeast 29th Avenue, Aventura",4
33180.0,25.9498894,-80.1439896,FITSPACE : Aventura Boutique Fitness & Pilates,"2775 Northeast 187th Street Ste 3, Aventura",33
33180.0,25.9506767,-80.14809129999999,CrossFit Prestige,"2650 Northeast 189th Terrace, Miami",49
33180.0,25.9763741,-80.1405032,Rock50,"501 South Federal Highway, Hallandale Beach",3
